,avgSpeed,sdSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,condition
0,0.0300000011921,0.0948683335748,0.0934753417969,-0.814987182617,0.52522277832,0.00646429091395,0.0260747439169,0.019175825113,0.0398803710937,-0.928285217285,0.335264587402,-0.0182165012251,1.21972777926e-05,0.000453190122699,0.0259017176027,0.0473772065894,0.110633914946,0.0244729440574,0.017208606262,0.00728939086727,0.0
1,1.68200002313,1.72841480806,0.142395019531,-0.827163696289,0.606582641602,0.0472162482305,0.10073832929,0.0380477835456,0.0598205566406,-0.881864929199,0.549020385742,-0.0205822404847,0.0186420743673,-0.00324423620832,0.0580295166073,0.0292803704166,0.053010771152,0.0357833408961,0.0554149422811,0.0285591616879,0.0
2,6.42199993134,1.48828604819,0.0814514160156,-0.859069824219,0.463928222656,0.0341361325365,0.0090792487883,0.0762644115044,-0.0138549804688,-0.907255554199,0.397149658203,-0.027790698502,-0.06352914854,0.0426345991543,0.0572040404324,0.0329341562969,0.0409592028473,0.0391249178183,0.0438743134964,0.0441028725785,0.0
3,11.4399997711,1.02377309547,0.0863952636719,-0.852035522461,0.395584106445,0.0784969394462,0.0781901432886,0.0362099360774,0.0220184326172,-0.934564208984,0.338539123535,-0.0199803128151,0.00852989191864,-0.0215508588048,0.056835563949,0.0452653875418,0.0416057274218,0.0633582225443,0.0598447444106,0.0513124188914,0.0
4,13.7950000763,0.5112345265,0.0954132080078,-0.927017211914,0.315765380859,0.0767312636435,0.0747061959506,0.0818325487115,0.0216903686523,-0.958570861816,0.245706176758,-0.00472503366924,-0.0103941579449,-0.00279370924671,0.0582778265,0.0265403674928,0.0433786933886,0.0572538965404,0.0414975690227,0.0445392514578,0.0
5,14.9709999084,0.37966200182,0.271575927734,-0.66357421875,0.341171264648,0.108997857095,0.035253861246,0.101830491653,0.0311935424805,-0.909841918945,0.290197753906,-0.00882608869508,-0.0463187096799,0.0126104938673,0.146951807896,0.110500175421,0.0438370414031,0.0700466686311,0.0705215950137,0.0578130783844,0.0
6,16.1190002441,0.449652892871,0.11457824707,-0.853393554688,0.307739257812,0.240332977833,0.106938168308,0.139080924768,0.0324096679687,-0.972442626953,0.266569519043,0.01601896722,-0.0199930427251,0.0168485418996,0.072627313368,0.0873830334118,0.0307311544089,0.09438592225,0.0981694326351,0.067512881545,0.0
7,17.2599998474,0.284018384742,0.0998229980469,-0.918029785156,0.318222045898,0.0509982032945,0.20962699678,0.0957371790789,-0.00497283935547,-0.977014160156,0.220101928711,-0.0301625630321,0.00359822358042,-0.0117265907015,0.0622312993699,0.0489147875277,0.0577275200406,0.0640541564658,0.0951134545987,0.0526989624879,0.0
8,17.2960002899,0.253034793758,0.24104309082,-0.824798583984,0.273635864258,0.160994745798,0.293261972917,0.165193751889,-0.0541748046875,-0.95406036377,0.165213012695,-0.010221878054,0.0560117904678,-0.0393792575642,0.144531947212,0.0738103720101,0.0740067343346,0.0888354561268,0.144022812623,0.107696477646,0.0
9,16.6269994736,0.191023644094,0.0614318847656,-0.908462524414,0.250183105469,0.0683811883616,0.0611776039291,0.0288963630918,-0.0107528686523,-0.987202453613,0.191374206543,-0.0209072526641,0.00151688329369,-0.0121595674315,0.0508559113452,0.0422474528909,0.0279941646095,0.0413461661255,0.0293748319694,0.0259805460175,0.0
10,15.8729997635,0.420054203633,0.0659484863281,-0.934387207031,0.223098754883,0.0469861511123,0.056366869736,0.0326357075784,0.0259399414062,-0.979078674316,0.107110595703,-0.000685071558812,0.00776833437332,-0.00791704528859,0.0322376161621,0.0375664310576,0.0522001779725,0.0422143290445,0.0438950162013,0.0211923219741,0.0
11,13.6959999084,1.22224022479,0.146697998047,-0.964401245117,0.0508270263672,0.13115082999,0.125001857349,0.070598003653,0.0764373779297,-1.00603027344,-0.00755310058594,-0.0154272660891,0.00786229069658,-0.02000982064,0.0577323216723,0.0260859438869,0.044551825975,0.0566674816192,0.0823841646542,0.0653058140373,0.0
12,9.17200007439,1.80341505281,0.115585327148,-0.973587036133,-0.0292053222656,0.0388070507724,0.0476135918651,0.0305645671986,0.0274795532227,-1.02407836914,-0.0528213500977,-0.00989311081743,-0.0174849308737,0.0129516448029,0.0467352652262,0.0275594429599,0.0188861186133,0.0231716499367,0.0347445171878,0.0149259369997,0.0
13,3.90200006962,1.54956483706,0.0500030517578,-0.924453735352,0.377838134766,0.00430819569542,0.0235780303949,0.0201657220902,0.0164199829102,-0.987103271484,0.0971954345703,-0.0137252398364,-0.00576057722751,0.00371271287568,0.0139989084158,0.0334773078018,0.155708611496,0.00869071326009,0.0169933934394,0.00945786833775,0.0
14,2.90399999619,1.27897699252,0.103958129883,-0.846145629883,0.520797729492,0.0502003202319,0.0225266143965,0.02947826379,0.0292434692383,-0.895446777344,0.450743103027,0.000675271126,-0.00542901367179,0.00215335216261,0.0527570646486,0.0404824604566,0.0564803629761,0.030077064176,0.0284171716583,0.0205621632671,0.0
15,7.19300003052,1.32195182696,0.132751464844,-0.868118286133,0.502090454102,0.0485195992679,0.110502809427,0.0360837022417,0.0302062988281,-0.936004638672,0.406202697754,-0.0325727770818,-0.00436638576524,-0.0266577098795,0.0652550047484,0.0494609509576,0.0597667782846,0.0551088226799,0.0659778749563,0.0452527421537,0.0
16,10.7799998283,1.01811394346,0.147216796875,-0.821411132812,0.433990478516,0.0350970010578,0.0683076851156,0.125680164479,0.0314071655273,-0.923271179199,0.373397827148,-0.0184633496266,-0.0454055916369,0.00920420430664,0.0729177867464,0.0603005551062,0.0283087079984,0.0414744079396,0.104099597442,0.0593650587562,0.0
17,13.2499998093,0.568037261959,0.126510620117,-0.875793457031,0.425491333008,0.0445030197119,0.0830746470439,0.0612998430231,0.0491775512695,-0.933178710938,0.339767456055,-0.0132925294225,-0.0308669425088,0.00506139091492,0.0467891234573,0.040855216279,0.0514137465003,0.0587554681132,0.0718170582504,0.0408187066362,0.0
18,14.7350001335,0.289875552708,0.109039306641,-0.848678588867,0.370376586914,0.0917813195957,0.0833486863201,0.0652732793695,0.0453063964844,-0.939093017578,0.277061462402,-0.0316068751861,-0.00681454986052,0.00246614043264,0.0467885287183,0.0573879494037,0.0541900068718,0.0552493784615,0.0577736629164,0.0287979477957,0.0
19,15.1600003242,0.0210818309626,0.181549072266,-0.842193603516,0.298095703125,0.0735583735208,0.142849297711,0.0843271317046,0.0120529174805,-0.946740722656,0.226150512695,-0.00368568179062,-0.0048700427906,-0.00567610175773,0.095360061415,0.0595266573053,0.0389413717243,0.050179210601,0.102406273621,0.0623176257676,0.0
20,15.3229998589,0.144225888387,0.195114135742,-0.92073059082,0.278945922852,0.0631866926554,0.17671964677,0.0646426428234,0.0283554077148,-0.966282653809,0.236082458496,-0.020526367365,0.0103445698854,-0.00407522236326,0.0872796850918,0.0332210506797,0.0495358482552,0.041492916801,0.0844636875063,0.0623616180012,0.0
21,15.2920001984,0.0413117829615,0.14241027832,-0.767395019531,0.289398193359,0.0609325931088,0.170815951266,0.140575757088,0.00317535400391,-0.939027404785,0.216830444336,-0.0284144374609,0.00528967708356,-0.00627536626622,0.103961286496,0.0841079753761,0.0470594654142,0.0434921112654,0.0868759029375,0.0587063711393,0.0
22,14.9039997101,0.211723010797,0.0750579833984,-0.822570800781,0.340805053711,0.0796551482043,0.0589402822973,0.0899527931913,0.00156860351562,-0.940946960449,0.238352966309,-0.0200663329183,-0.0526252881941,0.0289313836601,0.0391143016926,0.0644487187014,0.0584147483202,0.055360996098,0.0763041689224,0.0441235931954,0.0
23,14.9049998283,0.224165197602,0.155181884766,-0.701217651367,0.40901184082,0.155972556614,0.0662631763467,0.139410091479,0.0139114379883,-0.944053649902,0.238439941406,0.0100193712847,-0.0436778392481,-0.00117077887842,0.0988041263006,0.122468480246,0.0986464919518,0.0931603942744,0.0916470037994,0.0806968476381,0.0
24,15.2220001221,0.0637358664686,0.153121948242,-0.893798828125,0.245483398438,0.0375545661118,0.042964245234,0.0470985365103,0.0370803833008,-0.98645324707,0.214010620117,-0.0229382592062,-0.0137849745396,0.00331923082462,0.0643851978898,0.0622914932428,0.0415596134345,0.0425139173112,0.0331410130714,0.037118627639,0.0
25,15.0650000572,0.00527008076776,0.103454589844,-0.877655029297,0.290435791016,0.0466644412526,0.123681195765,0.0578529136242,0.0163986206055,-0.978492736816,0.217797851563,-0.0117250460681,0.00667079242487,-0.00333590221304,0.0522099173852,0.100333340361,0.0557349936352,0.0385935313843,0.0575760353941,0.0447481216827,0.0
26,15.4619999886,0.139347562133,0.144805908203,-0.826965332031,0.276824951172,0.106434564546,0.087601754581,0.165236362466,0.0591186523438,-0.965158081055,0.198986816406,-0.0111204552374,0.0101753526298,-0.0144273822578,0.0787639428666,0.0707828784831,0.0488854240549,0.084499182538,0.0670587346386,0.0808884333218,0.0
27,15.2709999084,0.147003108493,0.167266845703,-0.9111328125,0.238372802734,0.0350943378967,0.173298550034,0.10686546401,0.0451873779297,-0.988955688477,0.167900085449,-0.012842401935,-0.0143810698864,0.0122737105158,0.0702470141121,0.054804627692,0.0528001523445,0.0313930759869,0.0982221857795,0.0542319743242,0.0
28,15.1400003433,0.0421636619252,0.175796508789,-0.838333129883,0.289901733398,0.0399362310746,0.0811771447673,0.101756455775,0.0296493530273,-0.946569824219,0.213766479492,-0.0171778950316,-0.0173306539517,0.0161819260472,0.0845676479239,0.0619954616867,0.0326327224736,0.047386026025,0.0927837723248,0.0572687411555,0.0
29,15.225,0.20554792728,0.214828491211,-0.930953979492,0.253555297852,0.0550603229052,0.162067733401,0.0504959311129,0.0679153442383,-0.981600952148,0.119604492187,-0.0158626396641,-0.000428768935503,-0.000587786284191,0.0837359621789,0.0383959228274,0.0657493322724,0.0509995226626,0.077819493318,0.062190462168,0.0
30,13.332000351,1.33203104994,0.112823486328,-0.908172607422,0.0319366455078,0.0583743605657,0.0698216921953,0.0599722572197,0.0249404907227,-1.00653533936,-0.0124328613281,-0.0257152704329,-0.0117443273544,0.0127748375382,0.0362390070634,0.046948760691,0.0327572411829,0.0448527848109,0.0394065101698,0.0328812804323,0.0
31,9.23700017929,1.155835961,0.0269927978516,-0.86116027832,0.0888671875,0.0263035094545,0.0406148045204,0.0474356927043,-0.0233978271484,-0.98214263916,0.0533752441406,-0.018392962279,-0.0492353504425,0.0097479152748,0.0413748118473,0.047172818358,0.0276962018315,0.0308416599793,0.0589525339951,0.0262351458105,0.0
32,6.51000008583,0.867563668442,0.128524780273,-0.953659057617,0.120559692383,0.00826485412695,0.0173986977176,0.00120587934159,0.0173095703125,-1.00285491943,0.0648971557617,-0.0240012066921,-0.049097878067,-0.0237889793849,0.052878043911,0.0328627476079,0.040766668416,0.0252222514544,0.0343191757125,0.0264814751994,0.0
33,4.24600000381,0.433979026893,0.258377075195,-0.938949584961,0.202239990234,0.0163251774822,0.253190985892,0.0419048397524,0.126301574707,-0.969725036621,0.16791229248,-0.00759890406477,0.0620614005684,-0.0177238696867,0.0757727515022,0.0224077203004,0.022524181477,0.025408147328,0.124185158799,0.0320738010689,0.0
34,3.37099993229,0.256144465243,0.281845092773,-0.965118408203,0.140655517578,-0.0154809554166,0.638479555541,-0.0355614563519,0.246649169922,-0.984126281738,0.10708770752,-0.0368741284532,0.499532534512,-0.105942385745,0.0267199325129,0.0127960391683,0.023086423412,0.0149377923308,0.112911651763,0.0367822038587,0.0
35,2.78599996567,0.0309838372211,0.255096435547,-0.893356323242,0.199966430664,-0.0216411133341,0.670304330567,-0.0565727320882,0.204318237305,-0.965737915039,0.111334228516,-0.0658572573333,0.644488658961,-0.134334772232,0.0470614735406,0.0331536632085,0.0534707571621,0.0455888024973,0.0195194842452,0.0369459281206,0.0
36,3.14700007439,0.347404710623,0.252975463867,-0.928466796875,0.332183837891,-0.00227513851925,0.680085588619,-0.0314338229784,0.146374511719,-0.956065368652,0.240364074707,-0.0232466532605,0.470618354873,-0.0981581256679,0.0738515942446,0.0216699912776,0.0826821265413,0.0158442404983,0.186092185935,0.046890796337,0.0
37,4.81600012779,0.768840305428,0.116287231445,-0.85417175293,0.402359008789,0.0262941883907,0.124424750341,0.0670567983515,0.0316757202148,-0.927893066406,0.340391540527,-0.0292928811465,-0.00938117136108,0.0109195463648,0.050293743643,0.0390406972916,0.0294098753906,0.0379427681294,0.0755310554867,0.0446283340876,0.0
38,7.19199995995,0.759982587537,0.0996246337891,-0.89469909668,0.364822387695,0.0601837122103,0.0293986352734,0.0792748488006,0.021875,-0.951568603516,0.320445251465,-0.0133692284619,-0.0410781412868,0.00508695726138,0.0503686498028,0.0380926954898,0.0391042155801,0.0454082109534,0.0508738076317,0.0324923107468,0.0
39,9.24600009918,0.493517819628,0.13459777832,-0.917175292969,0.31867980957,0.0798982948118,0.0521841089279,0.0516837009591,0.0246658325195,-0.953764343262,0.270106506348,0.00345510530344,-0.0190627739247,0.00168389012565,0.0575239996955,0.0405459153661,0.0400786656589,0.0398211338197,0.0459813404041,0.0379954522594,0.0
40,9.7109998703,0.221532441653,0.106597900391,-0.881683349609,0.212554931641,-0.0100315951941,0.132384672523,0.0436209807588,0.0613250732422,-0.975729370117,0.142980957031,-0.0359548052449,0.00725210722762,-0.0144608581927,0.0334212177758,0.0491788623666,0.0397127099289,0.0221094137561,0.0725202158635,0.041948990486,0.0
41,8.23900008202,0.884991687247,0.190246582031,-0.961090087891,0.142318725586,0.0299496433029,0.1821575554,0.0597208548128,0.0508209228516,-1.01142425537,0.0703704833984,-0.0163812902864,0.0377590702519,-0.0195636346309,0.0696842856603,0.0373313702765,0.0443719614611,0.0296054311848,0.0940212563318,0.0595409181726,0.0
42,5.33500003815,0.878777669269,0.323944091797,-0.890747070312,0.205337524414,-0.00383974565968,0.4354164519,0.0890816731987,0.24931640625,-0.968176269531,0.134324645996,-0.0311528062202,0.315587465388,-0.0488997655135,0.0561849774794,0.0424545461114,0.0512758076827,0.0212218184869,0.0834981077063,0.0672457106293,0.0
43,4.36399989128,0.238243697003,0.257095336914,-0.841796875,0.290069580078,0.0717221239491,0.46800821732,-0.019894079659,0.167698669434,-0.964402770996,0.217370605469,-0.00254973705925,0.359431272836,-0.0993652300636,0.0493985678524,0.0664680715413,0.0412126689927,0.0442061559775,0.0866590240441,0.0431345792153,0.0
44,5.61400017738,0.603880007643,0.252197265625,-0.865509033203,0.366638183594,0.0328495594139,0.205408815929,0.0742441375014,0.0368606567383,-0.938537597656,0.32607421875,-0.02586549935,0.0696313028089,0.0137361321652,0.0962346631219,0.0665350546039,0.0237316542941,0.0386506025442,0.0764132247069,0.0388364232317,0.0
45,7.52300014496,0.541685717266,0.129974365234,-0.749374389648,0.417373657227,0.0258803331573,0.146552955839,0.0541836102743,-0.0259826660156,-0.928971862793,0.317420959473,-0.029861412776,0.0209341239595,-0.0164595872224,0.0908398068379,0.0736614850713,0.0533406193973,0.0625421635241,0.0844653490333,0.0468905331567,0.0
46,8.40900030136,0.0643686964783,0.0809173583984,-0.949523925781,0.327209472656,0.0756047465024,0.0175142789089,0.0510136496288,-0.0538391113281,-1.00641479492,0.227085876465,-0.00919147439663,-0.0392971256762,0.00427216312587,0.0665851087,0.0615560300636,0.0571953644381,0.0519344907721,0.0460204996042,0.0273415551923,0.0
47,8.20800027847,0.119331357318,0.152984619141,-0.795883178711,0.382431030273,0.0574102962511,0.237175001412,0.0376363251572,-0.039306640625,-0.934559631348,0.224913024902,-0.0082935630035,0.0510004403498,-0.0351883474832,0.192217270446,0.0791972465475,0.0799989643255,0.0435657570584,0.0728661025464,0.0554901264219,0.0
48,7.7140001297,0.331200035335,0.234649658203,-0.709274291992,0.277496337891,0.39242930348,0.246974102643,0.0822477355255,-0.0163955688477,-1.00708618164,0.145401000977,0.0216181302539,0.0512240659865,-0.0806232605237,0.121375822992,0.16565097551,0.0786524659191,0.182791913901,0.124868311267,0.126844356448,0.0
49,6.632999897,0.312980381411,0.144653320312,-0.844650268555,0.299072265625,0.313317440138,0.0866768387344,0.195197457362,0.00911254882813,-0.983168029785,0.158276367188,0.0416196684629,-0.0419682229863,0.00181387901845,0.129588270956,0.0990265436671,0.0784614410952,0.125882132717,0.0943306675374,0.0983761066577,0.0
50,5.76300001144,0.338560640657,0.260620117188,-0.812591552734,0.437362670898,0.0909818386365,0.0895993917146,0.144759316845,0.0861953735352,-0.976815795898,0.129049682617,-0.0286021370546,-0.0202334196451,0.0244955426537,0.136971224765,0.121850563662,0.136294714235,0.0590237309134,0.130338343651,0.0598302158783,0.0
51,3.74000000954,1.02783488913,0.2587890625,-0.936828613281,0.182876586914,0.00443629374385,0.550166204317,-0.0231625772649,0.170671081543,-0.975773620605,0.117417907715,-0.0326115527073,0.364524461894,-0.0711116209009,0.0627254471637,0.0280261271427,0.060322604014,0.0306330239493,0.171489418679,0.0240399509997,0.0
52,2.15600003004,0.563682334662,0.0915069580078,-0.926956176758,0.159622192383,0.0103381250356,0.561854019393,-0.00141467117105,-0.0325042724609,-0.993893432617,0.0603607177734,-0.0299968078858,0.338981497984,-0.0505476230696,0.0917263675576,0.0253497316078,0.053733333003,0.024018191153,0.183751627783,0.0336225454959,0.0
53,0.272999997437,0.313831162536,0.00213623046875,-0.939468383789,0.196594238281,-0.00969843374174,0.0149832106089,0.0136489669028,-0.0402435302734,-0.973196411133,0.149801635742,-0.0173744895833,-0.0183958651246,-0.00109000520256,0.0260273280008,0.0167484566379,0.0220977462663,0.00535966841341,0.0204667811355,0.00970625701985,0.0
54,0.605999982357,0.345195587652,-0.00126647949219,-0.962753295898,0.201354980469,0.030042587625,0.254193932358,-0.0032581112776,-0.0183685302734,-0.977276611328,0.155828857422,-0.00317736423335,0.112558077366,-0.0252724133752,0.0178044603262,0.00887243382683,0.0323403555399,0.0145408801785,0.0951935005672,0.0186141525214,0.0
55,0.894999995828,0.241350364279,-0.0254364013672,-0.911331176758,0.385681152344,0.0180549006102,0.258413711105,0.000994690667145,-0.0801559448242,-0.950271606445,0.245321655273,-0.000217740050725,0.151150477355,-0.0336581750157,0.0425237703206,0.0223221441232,0.0936735096132,0.0146001727261,0.0936369233238,0.0201406313796,0.0
56,0.168000000715,0.247512068072,0.0187835693359,-0.931182861328,0.335357666016,-0.0112167018792,0.0309177023592,0.00918178049027,-0.0264389038086,-0.952500915527,0.259225463867,-0.0259324512198,-0.00195952729847,-0.00484516886601,0.0324721125326,0.0121172345584,0.0365598867869,0.0113459553644,0.0163518091511,0.00916634862978,0.0
57,0.972999978065,0.157624710247,0.111236572266,-0.932846069336,0.233932495117,-0.0186858034724,0.361336631438,0.0882206732183,0.0274398803711,-0.96031036377,0.192401123047,-0.0624623661022,0.201125920264,-0.0258947142272,0.0487482811808,0.0205526598889,0.0224188393983,0.0448589537721,0.109179747229,0.0663388278715,0.0
